Purchase Budget,House Age,Number of Bedrooms (BHK),Area's Resident Population,City,Furnishing Status,Price
3861538,14,2.5,45093,Visakhapatnam,Unfurnished,3852473
3804889,15,2.5,8706,Visakhapatnam,Fully furnished,4038369
4378721,15,2.5,20668,Visakhapatnam,Semi-furnished,4320798
3618994,15,2.5,5991,Visakhapatnam,Unfurnished,3531116
4004053,0,3,55071,Visakhapatnam,Fully furnished,5014236
4962964,0,3,8471,Visakhapatnam,Semi-furnished,5460489
4775200,0,3,51554,Visakhapatnam,Unfurnished,5232571
4782060,1,3,3882,Visakhapatnam,Fully furnished,5469906
4941204,1,3,31208,Visakhapatnam,Semi-furnished,5470973
4441419,1,3,58096,Visakhapatnam,Unfurnished,4970290
4968653,2,3,40597,Visakhapatnam,Fully furnished,5667490
4224060,2,3,42860,Visakhapatnam,Semi-furnished,4926578
4812791,2,3,4409,Visakhapatnam,Unfurnished,5109421
4056347,3,3,46138,Visakhapatnam,Fully furnished,4959327
4476050,3,3,69091,Visakhapatnam,Semi-furnished,5148798
4068831,3,3,94119,Visakhapatnam,Unfurnished,4714373
4701781,4,3,88504,Visakhapatnam,Fully furnished,5514062
4107191,4,3,2196,Visakhapatnam,Semi-furnished,4692296
4302383,4,3,6245,Visakhapatnam,Unfurnished,4669550
4528350,5,3,42055,Visakhapatnam,Fully furnished,5249067
4309487,5,3,92813,Visakhapatnam,Semi-furnished,5014399
4573008,5,3,64650,Visakhapatnam,Unfurnished,4972716
4838736,6,3,44128,Visakhapatnam,Fully furnished,5456521
4465994,6,3,22045,Visakhapatnam,Semi-furnished,4944654
4537424,6,3,38684,Visakhapatnam,Unfurnished,4855547
4075364,7,3,55682,Visakhapatnam,Fully furnished,4866777
4690100,7,3,3710,Visakhapatnam,Semi-furnished,5039638
4077674,7,3,62400,Visakhapatnam,Unfurnished,4523312
4655958,8,3,36976,Visakhapatnam,Fully furnished,5229875
4054749,8,3,25063,Visakhapatnam,Semi-furnished,4566748
4043963,8,3,49600,Visakhapatnam,Unfurnished,4432532
4171647,9,3,84661,Visakhapatnam,Fully furnished,4927706
4753132,9,3,60841,Visakhapatnam,Semi-furnished,5137231
4133503,9,3,16637,Visakhapatnam,Unfurnished,4389064
4004053,10,3,55071,Visakhapatnam,Fully furnished,4694236
4962964,10,3,8471,Visakhapatnam,Semi-furnished,5140489
4775200,10,3,51554,Visakhapatnam,Unfurnished,4912571
4782060,11,3,3882,Visakhapatnam,Fully furnished,5129906
4941204,11,3,31208,Visakhapatnam,Semi-furnished,5130973
4441419,11,3,58096,Visakhapatnam,Unfurnished,4630290
4968653,12,3,40597,Visakhapatnam,Fully furnished,5307490
4224060,12,3,42860,Visakhapatnam,Semi-furnished,4566578
4812791,12,3,4409,Visakhapatnam,Unfurnished,4749421
4056347,13,3,46138,Visakhapatnam,Fully furnished,4579327
4476050,13,3,69091,Visakhapatnam,Semi-furnished,4768798
4068831,13,3,94119,Visakhapatnam,Unfurnished,4334373
4701781,14,3,88504,Visakhapatnam,Fully furnished,5114062
4107191,14,3,2196,Visakhapatnam,Semi-furnished,4292296
4302383,14,3,6245,Visakhapatnam,Unfurnished,4269550
4528350,15,3,42055,Visakhapatnam,Fully furnished,4829067
4309487,15,3,92813,Visakhapatnam,Semi-furnished,4594399
4573008,15,3,64650,Visakhapatnam,Unfurnished,4552716
5329475,0,3.5,14954,Visakhapatnam,Fully furnished,6115800
4630577,0,3.5,32740,Visakhapatnam,Semi-furnished,5443767
5124273,0,3.5,15595,Visakhapatnam,Unfurnished,5601256
5559080,1,3.5,34826,Visakhapatnam,Fully furnished,6311018
4979643,1,3.5,12392,Visakhapatnam,Semi-furnished,5641291
4809883,1,3.5,97236,Visakhapatnam,Unfurnished,5518930
5388405,2,3.5,47355,Visakhapatnam,Fully furnished,6183869
5172547,2,3.5,57325,Visakhapatnam,Semi-furnished,5861751
5449094,2,3.5,66320,Visakhapatnam,Unfurnished,5911715
5248947,3,3.5,63924,Visakhapatnam,Fully furnished,6087333
5051444,3,3.5,56286,Visakhapatnam,Semi-furnished,5740427
5002113,3,3.5,1716,Visakhapatnam,Unfurnished,5402881
5427358,4,3.5,5365,Visakhapatnam,Fully furnished,6065095
5410900,4,3.5,70274,Visakhapatnam,Semi-furnished,6015387
4810331,4,3.5,15456,Visakhapatnam,Unfurnished,5258355
4788716,5,3.5,44916,Visakhapatnam,Fully furnished,5635739
4731458,5,3.5,99747,Visakhapatnam,Semi-furnished,5532851
5459760,5,3.5,69849,Visakhapatnam,Unfurnished,5840585
4885142,6,3.5,79602,Visakhapatnam,Fully furnished,5752332
5598437,6,3.5,45617,Visakhapatnam,Semi-furnished,6039670
5141004,6,3.5,19418,Visakhapatnam,Unfurnished,5454383
4784891,7,3.5,91414,Visakhapatnam,Fully furnished,5667128
4771702,7,3.5,80640,Visakhapatnam,Semi-furnished,5453402
5123959,7,3.5,80908,Visakhapatnam,Unfurnished,5541706
5259413,8,3.5,80389,Visakhapatnam,Fully furnished,5966510
4854029,8,3.5,71876,Visakhapatnam,Semi-furnished,5459689
5464330,8,3.5,4687,Visakhapatnam,Unfurnished,5595702
5060621,9,3.5,97785,Visakhapatnam,Fully furnished,5814699
4737852,9,3.5,76916,Visakhapatnam,Semi-furnished,5343483
4696690,9,3.5,16590,Visakhapatnam,Unfurnished,4999482
5329475,10,3.5,14954,Visakhapatnam,Fully furnished,5795800
4630577,10,3.5,32740,Visakhapatnam,Semi-furnished,5123767
5124273,10,3.5,15595,Visakhapatnam,Unfurnished,5281256
5559080,11,3.5,34826,Visakhapatnam,Fully furnished,5971018
4979643,11,3.5,12392,Visakhapatnam,Semi-furnished,5301291
4809883,11,3.5,97236,Visakhapatnam,Unfurnished,5178930
5388405,12,3.5,47355,Visakhapatnam,Fully furnished,5823869
5172547,12,3.5,57325,Visakhapatnam,Semi-furnished,5501751
5449094,12,3.5,66320,Visakhapatnam,Unfurnished,5551715
5248947,13,3.5,63924,Visakhapatnam,Fully furnished,5707333
5051444,13,3.5,56286,Visakhapatnam,Semi-furnished,5360427
5002113,13,3.5,1716,Visakhapatnam,Unfurnished,5022881
5427358,14,3.5,5365,Visakhapatnam,Fully furnished,5665095
5410900,14,3.5,70274,Visakhapatnam,Semi-furnished,5615387
4810331,14,3.5,15456,Visakhapatnam,Unfurnished,4858355
4788716,15,3.5,44916,Visakhapatnam,Fully furnished,5215739
4731458,15,3.5,99747,Visakhapatnam,Semi-furnished,5112851
5459760,15,3.5,69849,Visakhapatnam,Unfurnished,5420585
5751639,0,4,35113,Visakhapatnam,Fully furnished,6678494
5569870,0,4,91516,Visakhapatnam,Semi-furnished,6484436
6170380,0,4,63054,Visakhapatnam,Unfurnished,6698208
5731418,1,4,47590,Visakhapatnam,Fully furnished,6667576
6111811,1,4,13070,Visakhapatnam,Semi-furnished,6700730
5791156,1,4,63398,Visakhapatnam,Unfurnished,6387754
5707792,2,4,23456,Visakhapatnam,Fully furnished,6571525
6102921,2,4,27608,Visakhapatnam,Semi-furnished,6700958
5369114,2,4,67367,Visakhapatnam,Unfurnished,6050734
5390723,3,4,84747,Visakhapatnam,Fully furnished,6438393
6118416,3,4,27261,Visakhapatnam,Semi-furnished,6684970
5450655,3,4,51751,Visakhapatnam,Unfurnished,6051350
6063583,4,4,5597,Visakhapatnam,Fully furnished,6746636
5243540,4,4,6117,Visakhapatnam,Semi-furnished,5944548
5675680,4,4,43876,Visakhapatnam,Unfurnished,6176044
6100941,5,4,57156,Visakhapatnam,Fully furnished,6857458
5664133,5,4,97288,Visakhapatnam,Semi-furnished,6433775
5476924,5,4,24811,Visakhapatnam,Unfurnished,5952046
5496889,6,4,18140,Visakhapatnam,Fully furnished,6279544
5335825,6,4,11334,Visakhapatnam,Semi-furnished,5962162
5511290,6,4,4604,Visakhapatnam,Unfurnished,5900709
5437012,7,4,26107,Visakhapatnam,Fully furnished,6216565
5275185,7,4,8221,Visakhapatnam,Semi-furnished,5874227
5909926,7,4,22425,Visakhapatnam,Unfurnished,6207879
5372591,8,4,92765,Visakhapatnam,Fully furnished,6277252
5446802,8,4,17974,Visakhapatnam,Semi-furnished,5989112
5492706,8,4,53748,Visakhapatnam,Unfurnished,5922702
6030278,9,4,9910,Visakhapatnam,Fully furnished,6555813
6106393,9,4,24564,Visakhapatnam,Semi-furnished,6465899
5948444,9,4,93636,Visakhapatnam,Unfurnished,6317817
5751639,10,4,35113,Visakhapatnam,Fully furnished,6358494
5569870,10,4,91516,Visakhapatnam,Semi-furnished,6164436
6170380,10,4,63054,Visakhapatnam,Unfurnished,6378208
5731418,11,4,47590,Visakhapatnam,Fully furnished,6327576
6111811,11,4,13070,Visakhapatnam,Semi-furnished,6360730
5791156,11,4,63398,Visakhapatnam,Unfurnished,6047754
5707792,12,4,23456,Visakhapatnam,Fully furnished,6211525
6102921,12,4,27608,Visakhapatnam,Semi-furnished,6340958
5369114,12,4,67367,Visakhapatnam,Unfurnished,5690734
5390723,13,4,84747,Visakhapatnam,Fully furnished,6058393
6118416,13,4,27261,Visakhapatnam,Semi-furnished,6304970
5450655,13,4,51751,Visakhapatnam,Unfurnished,5671350
6063583,14,4,5597,Visakhapatnam,Fully furnished,6346636
5243540,14,4,6117,Visakhapatnam,Semi-furnished,5544548
5675680,14,4,43876,Visakhapatnam,Unfurnished,5776044
6100941,15,4,57156,Visakhapatnam,Fully furnished,6437458
5664133,15,4,97288,Visakhapatnam,Semi-furnished,6013775
5476924,15,4,24811,Visakhapatnam,Unfurnished,5532046
5881365,0,4.5,39203,Visakhapatnam,Fully furnished,6998584
6051704,0,4.5,36780,Visakhapatnam,Semi-furnished,6942711
6558233,0,4.5,16884,Visakhapatnam,Unfurnished,7103902
6408277,1,4.5,74919,Visakhapatnam,Fully furnished,7454612
5889268,1,4.5,67871,Visakhapatnam,Semi-furnished,6864660
6261077,1,4.5,18440,Visakhapatnam,Unfurnished,6858487
6467894,2,4.5,12669,Visakhapatnam,Fully furnished,7337971
6415430,2,4.5,25645,Visakhapatnam,Semi-furnished,7146646
6205106,2,4.5,31297,Visakhapatnam,Unfurnished,6819234
6587393,3,4.5,26434,Visakhapatnam,Fully furnished,7432073
6048000,3,4.5,42765,Visakhapatnam,Semi-furnished,6878063
6302354,3,4.5,97251,Visakhapatnam,Unfurnished,7011241
6482015,4,4.5,37280,Visakhapatnam,Fully furnished,7346847
5966754,4,4.5,59299,Visakhapatnam,Semi-furnished,6823691
6535901,4,4.5,6380,Visakhapatnam,Unfurnished,6959821
6558700,5,4.5,95607,Visakhapatnam,Fully furnished,7502447
6740736,5,4.5,6617,Visakhapatnam,Semi-furnished,7265017
6300825,5,4.5,45662,Visakhapatnam,Unfurnished,6836583
6011656,6,4.5,95256,Visakhapatnam,Fully furnished,7052922
6189801,6,4.5,11839,Visakhapatnam,Semi-furnished,6824795
5924080,6,4.5,63077,Visakhapatnam,Unfurnished,6555570
5883683,7,4.5,83302,Visakhapatnam,Fully furnished,6894363
6469482,7,4.5,32751,Visakhapatnam,Semi-furnished,7048359
6484896,7,4.5,53349,Visakhapatnam,Unfurnished,6925389
6154214,8,4.5,98560,Visakhapatnam,Fully furnished,7096535
6445128,8,4.5,34815,Visakhapatnam,Semi-furnished,6997390
6162411,8,4.5,53101,Visakhapatnam,Unfurnished,6642755
6589204,9,4.5,19155,Visakhapatnam,Fully furnished,7213436
6177135,9,4.5,31313,Visakhapatnam,Semi-furnished,6747011
6672848,9,4.5,89827,Visakhapatnam,Unfurnished,7072484
5881365,10,4.5,39203,Visakhapatnam,Fully furnished,6678584
6051704,10,4.5,36780,Visakhapatnam,Semi-furnished,6622711
6558233,10,4.5,16884,Visakhapatnam,Unfurnished,6783902
6408277,11,4.5,74919,Visakhapatnam,Fully furnished,7114612
5889268,11,4.5,67871,Visakhapatnam,Semi-furnished,6524660
6261077,11,4.5,18440,Visakhapatnam,Unfurnished,6518487
6467894,12,4.5,12669,Visakhapatnam,Fully furnished,6977971
6415430,12,4.5,25645,Visakhapatnam,Semi-furnished,6786646
6205106,12,4.5,31297,Visakhapatnam,Unfurnished,6459234
6587393,13,4.5,26434,Visakhapatnam,Fully furnished,7052073
6048000,13,4.5,42765,Visakhapatnam,Semi-furnished,6498063
6302354,13,4.5,97251,Visakhapatnam,Unfurnished,6631241
6482015,14,4.5,37280,Visakhapatnam,Fully furnished,6946847
5966754,14,4.5,59299,Visakhapatnam,Semi-furnished,6423691
6535901,14,4.5,6380,Visakhapatnam,Unfurnished,6559821
6558700,15,4.5,95607,Visakhapatnam,Fully furnished,7082447
6740736,15,4.5,6617,Visakhapatnam,Semi-furnished,6845017
6300825,15,4.5,45662,Visakhapatnam,Unfurnished,6416583
7734634,0,5,99937,Visakhapatnam,Fully furnished,8768183
7045796,0,5,33284,Visakhapatnam,Semi-furnished,7918030
7619567,0,5,89987,Visakhapatnam,Unfurnished,8298842
7308746,1,5,56678,Visakhapatnam,Fully furnished,8326339
7044936,1,5,87085,Visakhapatnam,Semi-furnished,8012738
7460681,1,5,94911,Visakhapatnam,Unfurnished,8165922
7059387,2,5,99887,Visakhapatnam,Fully furnished,8206886
7480574,2,5,62580,Visakhapatnam,Semi-furnished,8264912
7404914,2,5,81655,Visakhapatnam,Unfurnished,8069376
7282202,3,5,13203,Visakhapatnam,Fully furnished,8158520
7691325,3,5,88566,Visakhapatnam,Semi-furnished,8455252
7879715,3,5,9819,Visakhapatnam,Unfurnished,8245185
7817060,4,5,62485,Visakhapatnam,Fully furnished,8644433
7701085,4,5,13950,Visakhapatnam,Semi-furnished,8269515
7646813,4,5,62038,Visakhapatnam,Unfurnished,8154061
7752823,5,5,3035,Visakhapatnam,Fully furnished,8433822
7056893,5,5,78924,Visakhapatnam,Semi-furnished,7891871
7626797,5,5,16786,Visakhapatnam,Unfurnished,8008295
7283665,6,5,13919,Visakhapatnam,Fully furnished,8068207
7618727,6,5,48956,Visakhapatnam,Semi-furnished,8219936
7510115,6,5,4201,Visakhapatnam,Unfurnished,7858930
7365954,7,5,64860,Visakhapatnam,Fully furnished,8207817
7230761,7,5,4626,Visakhapatnam,Semi-furnished,7792556
7213532,7,5,61389,Visakhapatnam,Unfurnished,7724340
7227940,8,5,69772,Visakhapatnam,Fully furnished,8076733
7348401,8,5,87284,Visakhapatnam,Semi-furnished,8026810
7594488,8,5,52590,Visakhapatnam,Unfurnished,7957509
7052402,9,5,28046,Visakhapatnam,Fully furnished,7812527
7704582,9,5,13748,Visakhapatnam,Semi-furnished,8096728
7517166,9,5,88754,Visakhapatnam,Unfurnished,7939305
7734634,10,5,99937,Visakhapatnam,Fully furnished,8448183
7045796,10,5,33284,Visakhapatnam,Semi-furnished,7598030
7619567,10,5,89987,Visakhapatnam,Unfurnished,7978842
7308746,11,5,56678,Visakhapatnam,Fully furnished,7986339
7044936,11,5,87085,Visakhapatnam,Semi-furnished,7672738
7460681,11,5,94911,Visakhapatnam,Unfurnished,7825922
7059387,12,5,99887,Visakhapatnam,Fully furnished,7846886
7480574,12,5,62580,Visakhapatnam,Semi-furnished,7904912
7404914,12,5,81655,Visakhapatnam,Unfurnished,7709376
7282202,13,5,13203,Visakhapatnam,Fully furnished,7778520
7691325,13,5,88566,Visakhapatnam,Semi-furnished,8075252
7879715,13,5,9819,Visakhapatnam,Unfurnished,7865185
7817060,14,5,62485,Visakhapatnam,Fully furnished,8244433
7701085,14,5,13950,Visakhapatnam,Semi-furnished,7869515
7646813,14,5,62038,Visakhapatnam,Unfurnished,7754061
7752823,15,5,3035,Visakhapatnam,Fully furnished,8013822
7056893,15,5,78924,Visakhapatnam,Semi-furnished,7471871
7626797,15,5,16786,Visakhapatnam,Unfurnished,7588295
1799279,0,1,33527,Bhopal,Fully furnished,2401211
2181295,0,1,69907,Bhopal,Semi-furnished,2591580
1603521,0,1,96582,Bhopal,Unfurnished,2031156
2435586,1,1,57595,Bhopal,Fully furnished,2914754
1778022,1,1,25808,Bhopal,Semi-furnished,2165074
2319910,1,1,34132,Bhopal,Unfurnished,2415222
2045641,2,1,11280,Bhopal,Fully furnished,2491503
1641466,2,1,89885,Bhopal,Semi-furnished,2177261
1527437,2,1,2360,Bhopal,Unfurnished,1718044
2488416,3,1,51826,Bhopal,Fully furnished,2890213
2224111,3,1,4489,Bhopal,Semi-furnished,2405200
1824243,3,1,67640,Bhopal,Unfurnished,2060233
2367251,4,1,94923,Bhopal,Fully furnished,2863941
1929355,4,1,67849,Bhopal,Semi-furnished,2291578
1809456,4,1,52707,Bhopal,Unfurnished,1987142
2059405,5,1,13015,Bhopal,Fully furnished,2418781
1533972,5,1,57416,Bhopal,Semi-furnished,1937134
1597404,5,1,50771,Bhopal,Unfurnished,1790723
2279089,6,1,73668,Bhopal,Fully furnished,2686177
2188593,6,1,71827,Bhopal,Semi-furnished,2433350
2246783,6,1,88969,Bhopal,Unfurnished,2335287
1980364,7,1,86735,Bhopal,Fully furnished,2452894
1683519,7,1,41880,Bhopal,Semi-furnished,1948610
2260501,7,1,93507,Bhopal,Unfurnished,2320696
1838482,8,1,67367,Bhopal,Fully furnished,2265454
2155099,8,1,61938,Bhopal,Semi-furnished,2314139
2036122,8,1,33896,Bhopal,Unfurnished,1982024
2221426,9,1,78338,Bhopal,Fully furnished,2541627
2026685,9,1,59035,Bhopal,Semi-furnished,2171158
2326183,9,1,39375,Bhopal,Unfurnished,2175524
1799279,10,1,33527,Bhopal,Fully furnished,2081211
2181295,10,1,69907,Bhopal,Semi-furnished,2271580
1603521,10,1,96582,Bhopal,Unfurnished,1711156
2435586,11,1,57595,Bhopal,Fully furnished,2574754
1778022,11,1,25808,Bhopal,Semi-furnished,1825074
2319910,11,1,34132,Bhopal,Unfurnished,2075222
2045641,12,1,11280,Bhopal,Fully furnished,2131503
1641466,12,1,89885,Bhopal,Semi-furnished,1817261
1527437,12,1,2360,Bhopal,Unfurnished,1358044
2488416,13,1,51826,Bhopal,Fully furnished,2510213
2224111,13,1,4489,Bhopal,Semi-furnished,2025200
1824243,13,1,67640,Bhopal,Unfurnished,1680233
2367251,14,1,94923,Bhopal,Fully furnished,2463941
1929355,14,1,67849,Bhopal,Semi-furnished,1891578
1809456,14,1,52707,Bhopal,Unfurnished,1587142
2059405,15,1,13015,Bhopal,Fully furnished,1998781
1533972,15,1,57416,Bhopal,Semi-furnished,1517134
1597404,15,1,50771,Bhopal,Unfurnished,1370723
2457815,0,1.5,76786,Bhopal,Fully furnished,3119369
2746228,0,1.5,56582,Bhopal,Semi-furnished,3114114
3151158,0,1.5,24477,Bhopal,Unfurnished,3171229
2218468,1,1.5,50490,Bhopal,Fully furnished,2856614
2715603,1,1.5,99435,Bhopal,Semi-furnished,3162115
2584261,1,1.5,66123,Bhopal,Unfurnished,2809009
2742488,2,1.5,88155,Bhopal,Fully furnished,3312732
2370508,2,1.5,74249,Bhopal,Semi-furnished,2819434
2204846,2,1.5,17878,Bhopal,Unfurnished,2389515
2975809,3,1.5,46812,Bhopal,Fully furnished,3372101
2831901,3,1.5,73715,Bhopal,Semi-furnished,3141918
2524675,3,1.5,48167,Bhopal,Unfurnished,2672220
3185813,4,1.5,29667,Bhopal,Fully furnished,3464985
2450952,4,1.5,3902,Bhopal,Semi-furnished,2669808
2893436,4,1.5,75724,Bhopal,Unfurnished,2984104
3035887,5,1.5,17869,Bhopal,Fully furnished,3294086
3057843,5,1.5,4139,Bhopal,Semi-furnished,3100566
2470925,5,1.5,20722,Bhopal,Unfurnished,2510991
2691317,6,1.5,63308,Bhopal,Fully furnished,3099179
3013780,6,1.5,1483,Bhopal,Semi-furnished,3028235
3058446,6,1.5,76568,Bhopal,Unfurnished,3047369
2646694,7,1.5,25779,Bhopal,Fully furnished,2947701
2528628,7,1.5,19381,Bhopal,Semi-furnished,2663895
2809108,7,1.5,64310,Bhopal,Unfurnished,2795904
3020351,8,1.5,40144,Bhopal,Fully furnished,3226284
2881377,8,1.5,60286,Bhopal,Semi-furnished,2984976
2242735,8,1.5,82820,Bhopal,Unfurnished,2369183
2210992,9,1.5,85073,Bhopal,Fully furnished,2671015
3064962,9,1.5,44572,Bhopal,Semi-furnished,3050930
2951925,9,1.5,84762,Bhopal,Unfurnished,2873439
2457815,10,1.5,76786,Bhopal,Fully furnished,2799369
2746228,10,1.5,56582,Bhopal,Semi-furnished,2794114
3151158,10,1.5,24477,Bhopal,Unfurnished,2851229
2218468,11,1.5,50490,Bhopal,Fully furnished,2516614
2715603,11,1.5,99435,Bhopal,Semi-furnished,2822115
2584261,11,1.5,66123,Bhopal,Unfurnished,2469009
2742488,12,1.5,88155,Bhopal,Fully furnished,2952732
2370508,12,1.5,74249,Bhopal,Semi-furnished,2459434
2204846,12,1.5,17878,Bhopal,Unfurnished,2029515
2975809,13,1.5,46812,Bhopal,Fully furnished,2992101
2831901,13,1.5,73715,Bhopal,Semi-furnished,2761918
2524675,13,1.5,48167,Bhopal,Unfurnished,2292220
3185813,14,1.5,29667,Bhopal,Fully furnished,3064985
2450952,14,1.5,3902,Bhopal,Semi-furnished,2269808
2893436,14,1.5,75724,Bhopal,Unfurnished,2584104
3035887,15,1.5,17869,Bhopal,Fully furnished,2874086
3057843,15,1.5,4139,Bhopal,Semi-furnished,2680566
2470925,15,1.5,20722,Bhopal,Unfurnished,2090991
3395190,0,2,84954,Bhopal,Fully furnished,3987243
3241163,0,2,74081,Bhopal,Semi-furnished,3666262
3614863,0,2,50237,Bhopal,Unfurnished,3717817
3087953,1,2,92039,Bhopal,Fully furnished,3746330
3795947,1,2,23190,Bhopal,Semi-furnished,3952938
3399246,1,2,5471,Bhopal,Unfurnished,3432463
2859959,2,2,66696,Bhopal,Fully furnished,3492300
3234670,2,2,57768,Bhopal,Semi-furnished,3577439
3386129,2,2,62465,Bhopal,Unfurnished,3522881
3620227,3,2,19308,Bhopal,Fully furnished,3938850
2907341,3,2,98034,Bhopal,Semi-furnished,3390254
3476889,3,2,64223,Bhopal,Unfurnished,3568726
3240652,4,2,26120,Bhopal,Fully furnished,3636360
2881693,4,2,30790,Bhopal,Semi-furnished,3193825
3678450,4,2,62861,Bhopal,Unfurnished,3689916
2829285,5,2,6657,Bhopal,Fully furnished,3249902
3696507,5,2,2000,Bhopal,Semi-furnished,3718745
3357099,5,2,38739,Bhopal,Unfurnished,3361621
3044000,6,2,10036,Bhopal,Fully furnished,3387519
2943079,6,2,70143,Bhopal,Semi-furnished,3263055
2828771,6,2,65021,Bhopal,Unfurnished,2984912
3650385,7,2,87070,Bhopal,Fully furnished,3982847
3168289,7,2,88369,Bhopal,Semi-furnished,3439311
3550934,7,2,56165,Bhopal,Unfurnished,3479273
3477052,8,2,82362,Bhopal,Fully furnished,3803756
3686889,8,2,55668,Bhopal,Semi-furnished,3724505
3185751,8,2,72403,Bhopal,Unfurnished,3200457
3441518,9,2,1714,Bhopal,Fully furnished,3560324
2800821,9,2,90254,Bhopal,Semi-furnished,3088183
3779116,9,2,330,Bhopal,Unfurnished,3453854
3395190,10,2,84954,Bhopal,Fully furnished,3667243
3241163,10,2,74081,Bhopal,Semi-furnished,3346262
3614863,10,2,50237,Bhopal,Unfurnished,3397817
3087953,11,2,92039,Bhopal,Fully furnished,3406330
3795947,11,2,23190,Bhopal,Semi-furnished,3612938
3399246,11,2,5471,Bhopal,Unfurnished,3092463
2859959,12,2,66696,Bhopal,Fully furnished,3132300
3234670,12,2,57768,Bhopal,Semi-furnished,3217439
3386129,12,2,62465,Bhopal,Unfurnished,3162881
3620227,13,2,19308,Bhopal,Fully furnished,3558850
2907341,13,2,98034,Bhopal,Semi-furnished,3010254
3476889,13,2,64223,Bhopal,Unfurnished,3188726
3240652,14,2,26120,Bhopal,Fully furnished,3236360
2881693,14,2,30790,Bhopal,Semi-furnished,2793825
3678450,14,2,62861,Bhopal,Unfurnished,3289916
2829285,15,2,6657,Bhopal,Fully furnished,2829902
3696507,15,2,2000,Bhopal,Semi-furnished,3298745
3357099,15,2,38739,Bhopal,Unfurnished,2941621
4193494,0,2.5,20417,Bhopal,Fully furnished,4604473
