Purchase Budget,House Age,Number of Bedrooms (BHK),Area's Resident Population,City,Furnishing Status,Price
2412877,0,1.5,54292,Raipur,Semi-furnished,2481054
2355957,0,1.5,77655,Raipur,Unfurnished,2425696
2850830,1,1.5,94024,Raipur,Fully furnished,3209808
2818878,1,1.5,86177,Raipur,Semi-furnished,2987164
2597579,1,1.5,92533,Raipur,Unfurnished,2698261
2428463,2,1.5,1890,Raipur,Fully furnished,2309110
2491049,2,1.5,44166,Raipur,Semi-furnished,2462835
3180874,2,1.5,21278,Raipur,Unfurnished,2727367
2472986,3,1.5,44110,Raipur,Fully furnished,2588049
2516369,3,1.5,70628,Raipur,Semi-furnished,2631863
2770240,3,1.5,19169,Raipur,Unfurnished,2376206
2817645,4,1.5,89612,Raipur,Fully furnished,3126788
2642151,4,1.5,57449,Raipur,Semi-furnished,2643415
2521288,4,1.5,10585,Raipur,Unfurnished,2115540
2933782,5,1.5,42930,Raipur,Fully furnished,2929606
2340591,5,1.5,14785,Raipur,Semi-furnished,2136183
2802883,5,1.5,25716,Raipur,Unfurnished,2421602
2317315,6,1.5,30072,Raipur,Fully furnished,2349284
3063367,6,1.5,59963,Raipur,Semi-furnished,2975472
2615511,6,1.5,57380,Raipur,Unfurnished,2451689
3014442,7,1.5,99126,Raipur,Fully furnished,3311310
2601127,7,1.5,64314,Raipur,Semi-furnished,2621786
2993237,7,1.5,68123,Raipur,Unfurnished,2808328
2851572,8,1.5,16599,Raipur,Fully furnished,2675852
3139554,8,1.5,83646,Raipur,Semi-furnished,3158519
2493927,8,1.5,58657,Raipur,Unfurnished,2342084
3132961,9,1.5,79170,Raipur,Fully furnished,3266389
2271601,9,1.5,65036,Raipur,Semi-furnished,2342497
2839596,9,1.5,21467,Raipur,Unfurnished,2385479
3492621,0,2.0,35341,Raipur,Fully furnished,3406143
2902908,0,2.0,53787,Raipur,Semi-furnished,2895048
2830496,0,2.0,31941,Raipur,Unfurnished,2556043
3065482,1,2.0,12768,Raipur,Fully furnished,2918994
3491999,1,2.0,41355,Raipur,Semi-furnished,3281729
3146273,1,2.0,27498,Raipur,Unfurnished,2772006
3235421,2,2.0,45586,Raipur,Fully furnished,3241853
3409932,2,2.0,36484,Raipur,Semi-furnished,3176850
3755816,2,2.0,93184,Raipur,Unfurnished,3643757
2830797,3,2.0,91017,Raipur,Fully furnished,3180740
3091554,3,2.0,16688,Raipur,Semi-furnished,2793371
3436072,3,2.0,33329,Raipur,Unfurnished,3018832
2820358,4,2.0,62103,Raipur,Fully furnished,2988904
3304071,4,2.0,20356,Raipur,Semi-furnished,2975393
3670258,4,2.0,5833,Raipur,Unfurnished,3031204
3104432,5,2.0,11578,Raipur,Fully furnished,2903014
2913483,5,2.0,25344,Raipur,Semi-furnished,2682850
3029651,5,2.0,23735,Raipur,Unfurnished,2616131
3270855,6,2.0,99767,Raipur,Fully furnished,3555286
3532869,6,2.0,10151,Raipur,Semi-furnished,3077201
3390774,6,2.0,99140,Raipur,Unfurnished,3347459
2844863,7,2.0,43957,Raipur,Fully furnished,2869632
2913818,7,2.0,40308,Raipur,Semi-furnished,2752902
3493452,7,2.0,26938,Raipur,Unfurnished,2986390
3621819,8,2.0,39378,Raipur,Fully furnished,3453723
2975072,8,2.0,19233,Raipur,Semi-furnished,2665456
3368284,8,2.0,86045,Raipur,Unfurnished,3230897
2860930,9,2.0,53715,Raipur,Fully furnished,2921034
3590995,9,2.0,24381,Raipur,Semi-furnished,3179082
3089109,9,2.0,35810,Raipur,Unfurnished,2696147
3635266,0,2.5,36553,Raipur,Fully furnished,3552531
3812428,0,2.5,563,Raipur,Semi-furnished,3328320
3707510,0,2.5,33386,Raipur,Unfurnished,3291324
3477819,1,2.5,54508,Raipur,Fully furnished,3524303
4114134,1,2.5,2605,Raipur,Semi-furnished,3571937
4244626,1,2.5,71085,Raipur,Unfurnished,3937211
3732119,2,2.5,11199,Raipur,Fully furnished,3457889
4209198,2,2.5,27519,Raipur,Semi-furnished,3787472
4287784,2,2.5,17431,Raipur,Unfurnished,3639813
4249898,3,2.5,15736,Raipur,Fully furnished,3889334
3783517,3,2.5,47318,Raipur,Semi-furnished,3555722
3899279,3,2.5,72178,Raipur,Unfurnished,3647491
4046998,4,2.5,32424,Raipur,Fully furnished,3817142
4136301,4,2.5,54437,Raipur,Semi-furnished,3870663
3584925,4,2.5,82591,Raipur,Unfurnished,3448486
3723675,5,2.5,54504,Raipur,Fully furnished,3680964
3518800,5,2.5,7841,Raipur,Semi-furnished,3087086
3594209,5,2.5,82792,Raipur,Unfurnished,3447119
4293891,6,2.5,34525,Raipur,Fully furnished,4007263
4244958,6,2.5,9475,Raipur,Semi-furnished,3667816
3880998,6,2.5,7279,Raipur,Unfurnished,3213472
3960096,7,2.5,75175,Raipur,Fully furnished,3974127
4159467,7,2.5,95120,Raipur,Semi-furnished,4103294
3516208,7,2.5,76513,Raipur,Unfurnished,3327044
3807903,8,2.5,47797,Raipur,Fully furnished,3678104
3862141,8,2.5,65190,Raipur,Semi-furnished,3675853
4283034,8,2.5,1264,Raipur,Unfurnished,3479011
4105742,9,2.5,80560,Raipur,Fully furnished,4102954
3526514,9,2.5,43814,Raipur,Semi-furnished,3269095
4265100,9,2.5,64118,Raipur,Unfurnished,3831788
4826774,0,3.0,30545,Raipur,Fully furnished,4494689
4300825,0,3.0,32481,Raipur,Semi-furnished,3935546
4495762,0,3.0,29910,Raipur,Unfurnished,3926070
4687400,1,3.0,82761,Raipur,Fully furnished,4686486
4216576,1,3.0,80909,Raipur,Semi-furnished,4148715
4791112,1,3.0,2147,Raipur,Unfurnished,3985772
4174124,2,3.0,96444,Raipur,Fully furnished,4347963
4765583,2,3.0,84908,Raipur,Semi-furnished,4601914
4300022,2,3.0,82768,Raipur,Unfurnished,4066626
4874456,3,3.0,48312,Raipur,Fully furnished,4609437
4938786,3,3.0,55617,Raipur,Semi-furnished,4554731
4222286,3,3.0,65671,Raipur,Unfurnished,3891855
4865747,4,3.0,89818,Raipur,Fully furnished,4841506
4051215,4,3.0,77361,Raipur,Semi-furnished,3965138
4123822,4,3.0,59318,Raipur,Unfurnished,3764966
4702060,5,3.0,10607,Raipur,Fully furnished,4225290
4570729,5,3.0,95978,Raipur,Semi-furnished,4482451
4601177,5,3.0,98998,Raipur,Unfurnished,4374930
4486505,6,3.0,30121,Raipur,Fully furnished,4159930
4165067,6,3.0,44079,Raipur,Semi-furnished,3836528
4120411,6,3.0,720,Raipur,Unfurnished,3390649
4746745,7,3.0,15860,Raipur,Fully furnished,4272556
4212811,7,3.0,80755,Raipur,Semi-furnished,4084779
4553608,7,3.0,26589,Raipur,Unfurnished,3882420
4786417,8,3.0,61404,Raipur,Fully furnished,4567558
4708453,8,3.0,30621,Raipur,Semi-furnished,4170488
4711100,8,3.0,13058,Raipur,Unfurnished,3917228
4867204,9,3.0,66800,Raipur,Fully furnished,4654563
4370849,9,3.0,62555,Raipur,Semi-furnished,4082009
4191209,9,3.0,92479,Raipur,Unfurnished,3967841
5170284,0,3.5,53072,Raipur,Fully furnished,4929659
4735027,0,3.5,40149,Raipur,Semi-furnished,4353916
4678409,0,3.5,45246,Raipur,Unfurnished,4189203
5208141,1,3.5,84290,Raipur,Fully furnished,5137253
5004518,1,3.5,18978,Raipur,Semi-furnished,4432482
5277625,1,3.5,24152,Raipur,Unfurnished,4532012
5459886,2,3.5,7770,Raipur,Fully furnished,4869529
5459337,2,3.5,72016,Raipur,Semi-furnished,5104566
5373070,2,3.5,43581,Raipur,Unfurnished,4714942
5319175,3,3.5,84382,Raipur,Fully furnished,5206632
5428878,3,3.5,79558,Raipur,Semi-furnished,5115450
5414931,3,3.5,19507,Raipur,Unfurnished,4593987
5264748,4,3.5,56781,Raipur,Fully furnished,4987484
4953927,4,3.5,74915,Raipur,Semi-furnished,4697632
4872880,4,3.5,74568,Raipur,Unfurnished,4480712
4788522,5,3.5,48911,Raipur,Fully furnished,4549284
5445840,5,3.5,15232,Raipur,Semi-furnished,4723064
4857601,5,3.5,24422,Raipur,Unfurnished,4157613
4748778,6,3.5,52115,Raipur,Fully furnished,4526712
5374037,6,3.5,77512,Raipur,Semi-furnished,5029302
4890633,6,3.5,24021,Raipur,Unfurnished,4171632
4803023,7,3.5,85935,Raipur,Fully furnished,4763028
4637634,7,3.5,41679,Raipur,Semi-furnished,4215181
4803419,7,3.5,73009,Raipur,Unfurnished,4385789
5307532,8,3.5,23027,Raipur,Fully furnished,4779188
5195658,8,3.5,65192,Raipur,Semi-furnished,4792678
4676024,8,3.5,91906,Raipur,Unfurnished,4387255
5109211,9,3.5,82834,Raipur,Fully furnished,4969373
5213154,9,3.5,76948,Raipur,Semi-furnished,4867211
4992583,9,3.5,59046,Raipur,Unfurnished,4433342
5912687,0,4.0,28447,Raipur,Fully furnished,5400832
5371915,0,4.0,60626,Raipur,Semi-furnished,5011288
6114574,0,4.0,13080,Raipur,Unfurnished,5170139
5366295,1,4.0,19514,Raipur,Fully furnished,4900120
5860232,1,4.0,59651,Raipur,Semi-furnished,5386092
5547553,1,4.0,95210,Raipur,Unfurnished,5199302
6005703,2,4.0,53313,Raipur,Fully furnished,5604440
5909090,2,4.0,68766,Raipur,Semi-furnished,5469868
5410664,2,4.0,95394,Raipur,Unfurnished,5080895
5979149,3,4.0,44360,Raipur,Fully furnished,5519479
6179368,3,4.0,66807,Raipur,Semi-furnished,5664336
5895225,3,4.0,24231,Raipur,Unfurnished,5031566
5839078,4,4.0,50556,Raipur,Fully furnished,5434598
5406296,4,4.0,30226,Raipur,Semi-furnished,4816393
5687002,4,4.0,24630,Raipur,Unfurnished,4857382
5866211,5,4.0,80795,Raipur,Fully furnished,5627739
5453965,5,4.0,22389,Raipur,Semi-furnished,4797506
5425466,5,4.0,11860,Raipur,Unfurnished,4561533
5573587,6,4.0,84949,Raipur,Fully furnished,5408564
5633234,6,4.0,91163,Raipur,Semi-furnished,5343565
6113054,6,4.0,93954,Raipur,Unfurnished,5594167
5307071,7,4.0,9292,Raipur,Fully furnished,4731409
6098270,7,4.0,331,Raipur,Semi-furnished,5160602
5849417,7,4.0,65884,Raipur,Unfurnished,5204838
6167306,8,4.0,73377,Raipur,Fully furnished,5794107
6169746,8,4.0,87254,Raipur,Semi-furnished,5729321
5724313,8,4.0,12791,Raipur,Unfurnished,4776196
5801394,9,4.0,66469,Raipur,Fully furnished,5449929
5686147,9,4.0,21502,Raipur,Semi-furnished,4937930
6168706,9,4.0,4179,Raipur,Unfurnished,5070039
6244969,0,4.5,37512,Raipur,Fully furnished,5746047
6455376,0,4.5,81890,Raipur,Semi-furnished,6030641
5938366,0,4.5,63460,Raipur,Unfurnished,5356453
6681913,1,4.5,23875,Raipur,Fully furnished,6003780
6528739,1,4.5,28828,Raipur,Semi-furnished,5760959
6661322,1,4.5,11290,Raipur,Unfurnished,5611798
5879248,2,4.5,27748,Raipur,Fully furnished,5374886
6386399,2,4.5,12426,Raipur,Semi-furnished,5538675
6505392,2,4.5,63879,Raipur,Unfurnished,5792588
6756913,3,4.5,66404,Raipur,Fully furnished,6298954
6360391,3,4.5,23124,Raipur,Semi-furnished,5572057
6543719,3,4.5,52314,Raipur,Unfurnished,5743859
6214461,4,4.5,29963,Raipur,Fully furnished,5636347
6279110,4,4.5,42993,Raipur,Semi-furnished,5616246
6105926,4,4.5,78823,Raipur,Unfurnished,5542679
6540303,5,4.5,97977,Raipur,Fully furnished,6295104
6198092,5,4.5,13424,Raipur,Semi-furnished,5364018
5901806,5,4.5,66347,Raipur,Unfurnished,5294527
5993453,6,4.5,47267,Raipur,Fully furnished,5543364
6050575,6,4.5,73060,Raipur,Semi-furnished,5593820
6349862,6,4.5,33284,Raipur,Unfurnished,5444594
5903626,7,4.5,51597,Raipur,Fully furnished,5487483
6135072,7,4.5,40834,Raipur,Semi-furnished,5458062
6682030,7,4.5,62009,Raipur,Unfurnished,5872678
5926900,8,4.5,61291,Raipur,Fully furnished,5554266
6672514,8,4.5,51480,Raipur,Semi-furnished,5941891
5920979,8,4.5,98412,Raipur,Unfurnished,5472255
6656574,9,4.5,76243,Raipur,Fully furnished,6217717
6186533,9,4.5,36427,Raipur,Semi-furnished,5452788
6300528,9,4.5,27126,Raipur,Unfurnished,5338178
7596942,0,5.0,48963,Raipur,Fully furnished,6921332
7081244,0,5.0,17895,Raipur,Semi-furnished,6172365
7728302,0,5.0,87789,Raipur,Unfurnished,6959376
7453014,1,5.0,49957,Raipur,Fully furnished,6802153
7205094,1,5.0,27154,Raipur,Semi-furnished,6316999
7449543,1,5.0,83348,Raipur,Unfurnished,6699722
7533826,2,5.0,84322,Raipur,Fully furnished,7062993
7740470,2,5.0,90030,Raipur,Semi-furnished,7112556
6992206,2,5.0,70280,Raipur,Unfurnished,6245445
7779519,3,5.0,76592,Raipur,Fully furnished,7203167
6992384,3,5.0,34319,Raipur,Semi-furnished,6169821
7452722,3,5.0,91930,Raipur,Unfurnished,6733758
7819472,4,5.0,72503,Raipur,Fully furnished,7200596
7707139,4,5.0,60740,Raipur,Semi-furnished,6890151
7380194,4,5.0,96848,Raipur,Unfurnished,6695243
7065774,5,5.0,47904,Raipur,Fully furnished,6440043
7683450,5,5.0,611,Raipur,Semi-furnished,6500426
7393523,5,5.0,3248,Raipur,Unfurnished,6134306
7721003,6,5.0,64438,Raipur,Fully furnished,7053430
7867663,6,5.0,10709,Raipur,Semi-furnished,6698384
7133535,6,5.0,17329,Raipur,Unfurnished,6000802
7678112,7,5.0,64721,Raipur,Fully furnished,7010816
7400244,7,5.0,81933,Raipur,Semi-furnished,6741793
7896880,7,5.0,40103,Raipur,Unfurnished,6738122
7803489,8,5.0,5786,Raipur,Fully furnished,6747507
7367700,8,5.0,81273,Raipur,Semi-furnished,6701798
7592607,8,5.0,52712,Raipur,Unfurnished,6560358
7378635,9,5.0,76116,Raipur,Fully furnished,6819604
7340212,9,5.0,83523,Raipur,Semi-furnished,6683308
7491635,9,5.0,92684,Raipur,Unfurnished,6709412
1782930,0,1.0,11266,Kalyan-Dombivli,Fully furnished,1843940
2237939,0,1.0,75883,Kalyan-Dombivli,Semi-furnished,2445649
2146242,0,1.0,76808,Kalyan-Dombivli,Unfurnished,2227842
2409286,1,1.0,43604,Kalyan-Dombivli,Fully furnished,2529053
2287615,1,1.0,94231,Kalyan-Dombivli,Semi-furnished,2585478
1648513,1,1.0,5701,Kalyan-Dombivli,Unfurnished,1393016
1957130,2,1.0,84165,Kalyan-Dombivli,Fully furnished,2400694
2326385,2,1.0,10752,Kalyan-Dombivli,Semi-furnished,2105620
2342849,2,1.0,96269,Kalyan-Dombivli,Unfurnished,2481893
1979396,3,1.0,70410,Kalyan-Dombivli,Fully furnished,2325977
1812236,3,1.0,34437,Kalyan-Dombivli,Semi-furnished,1826411
2489149,3,1.0,68233,Kalyan-Dombivli,Unfurnished,2420717
1991739,4,1.0,4836,Kalyan-Dombivli,Fully furnished,1932407
1822430,4,1.0,19022,Kalyan-Dombivli,Semi-furnished,1732076
1734208,4,1.0,78082,Kalyan-Dombivli,Unfurnished,1865858
1680200,5,1.0,16978,Kalyan-Dombivli,Fully furnished,1746028
2007572,5,1.0,2518,Kalyan-Dombivli,Semi-furnished,1771166
2113390,5,1.0,8695,Kalyan-Dombivli,Unfurnished,1742882
2071295,6,1.0,98516,Kalyan-Dombivli,Fully furnished,2538132
2098911,6,1.0,97110,Kalyan-Dombivli,Semi-furnished,2401789
1927347,6,1.0,23159,Kalyan-Dombivli,Unfurnished,1670832
1684287,7,1.0,37485,Kalyan-Dombivli,Fully furnished,1852340
1924510,7,1.0,82604,Kalyan-Dombivli,Semi-furnished,2165232
2118137,7,1.0,94183,Kalyan-Dombivli,Unfurnished,2239608
1706329,8,1.0,32230,Kalyan-Dombivli,Fully furnished,1828443
1727718,8,1.0,5782,Kalyan-Dombivli,Semi-furnished,1536866
1721117,8,1.0,75883,Kalyan-Dombivli,Unfurnished,1802192
2048433,9,1.0,12628,Kalyan-Dombivli,Fully furnished,1974514
1944696,9,1.0,28530,Kalyan-Dombivli,Semi-furnished,1836937
2100582,9,1.0,41711,Kalyan-Dombivli,Unfurnished,1890732
2332427,0,1.5,71069,Kalyan-Dombivli,Fully furnished,2667356
2499314,0,1.5,31339,Kalyan-Dombivli,Semi-furnished,2412485
3092172,0,1.5,84409,Kalyan-Dombivli,Unfurnished,3055192
2529299,1,1.5,25152,Kalyan-Dombivli,Fully furnished,2539351
2749026,1,1.5,20650,Kalyan-Dombivli,Semi-furnished,2538121
2402243,1,1.5,20011,Kalyan-Dombivli,Unfurnished,2106860
3119699,2,1.5,78233,Kalyan-Dombivli,Fully furnished,3320157
2836943,2,1.5,29075,Kalyan-Dombivli,Semi-furnished,2649004
2807588,2,1.5,79392,Kalyan-Dombivli,Unfurnished,2777422
2424202,3,1.5,51636,Kalyan-Dombivli,Fully furnished,2594178
2651182,3,1.5,53259,Kalyan-Dombivli,Semi-furnished,2635500
2630135,3,1.5,18954,Kalyan-Dombivli,Unfurnished,2262832
3064654,4,1.5,34101,Kalyan-Dombivli,Fully furnished,2991329
3150267,4,1.5,98748,Kalyan-Dombivli,Semi-furnished,3297702
2874937,4,1.5,89222,Kalyan-Dombivli,Unfurnished,2870282
2632314,5,1.5,38985,Kalyan-Dombivli,Fully furnished,2664761
2526572,5,1.5,57650,Kalyan-Dombivli,Semi-furnished,2542158
3042646,5,1.5,11336,Kalyan-Dombivli,Unfurnished,2527133
2337716,6,1.5,65675,Kalyan-Dombivli,Fully furnished,2579223
3026994,6,1.5,61661,Kalyan-Dombivli,Semi-furnished,2956561
2842800,6,1.5,41402,Kalyan-Dombivli,Unfurnished,2537652
3118652,7,1.5,41349,Kalyan-Dombivli,Fully furnished,3048016
2231997,7,1.5,27766,Kalyan-Dombivli,Semi-furnished,2107194
2870379,7,1.5,67603,Kalyan-Dombivli,Unfurnished,2706921
2978545,8,1.5,70488,Kalyan-Dombivli,Fully furnished,3100764
2885365,8,1.5,71687,Kalyan-Dombivli,Semi-furnished,2883414
2547854,8,1.5,19493,Kalyan-Dombivli,Unfurnished,2150241
2504296,9,1.5,86590,Kalyan-Dombivli,Fully furnished,2807977
3019734,9,1.5,26219,Kalyan-Dombivli,Semi-furnished,2708101
2945033,9,1.5,6599,Kalyan-Dombivli,Unfurnished,2380620
2869400,0,2.0,96945,Kalyan-Dombivli,Fully furnished,3277190
3086965,0,2.0,38058,Kalyan-Dombivli,Semi-furnished,2947920
3045269,0,2.0,65066,Kalyan-Dombivli,Unfurnished,2926611
2876934,1,2.0,92075,Kalyan-Dombivli,Fully furnished,3243997
3160991,1,2.0,36302,Kalyan-Dombivli,Semi-furnished,2986605
3598714,1,2.0,91727,Kalyan-Dombivli,Unfurnished,3519333
3645103,2,2.0,66870,Kalyan-Dombivli,Fully furnished,3697302
3401162,2,2.0,23936,Kalyan-Dombivli,Semi-furnished,3094546
3117666,2,2.0,48977,Kalyan-Dombivli,Unfurnished,2867995
3136545,3,2.0,64482,Kalyan-Dombivli,Fully furnished,3266128
3092690,3,2.0,54447,Kalyan-Dombivli,Semi-furnished,3020834
2971779,3,2.0,48542,Kalyan-Dombivli,Unfurnished,2738675
2935061,4,2.0,96424,Kalyan-Dombivli,Fully furnished,3286593
2817408,4,2.0,85698,Kalyan-Dombivli,Semi-furnished,2978114
2904089,4,2.0,21462,Kalyan-Dombivli,Unfurnished,2512043
3221275,5,2.0,73883,Kalyan-Dombivli,Fully furnished,3370318
3447358,5,2.0,46759,Kalyan-Dombivli,Semi-furnished,3238440
3223756,5,2.0,96866,Kalyan-Dombivli,Unfurnished,3210201
3214459,6,2.0,16677,Kalyan-Dombivli,Fully furnished,3011629
2905023,6,2.0,70956,Kalyan-Dombivli,Semi-furnished,2939754
3658962,6,2.0,48814,Kalyan-Dombivli,Unfurnished,3260054
3691465,7,2.0,33839,Kalyan-Dombivli,Fully furnished,3486206
2946960,7,2.0,90054,Kalyan-Dombivli,Semi-furnished,3077892
3389935,7,2.0,48393,Kalyan-Dombivli,Unfurnished,3032306
2951271,8,2.0,18168,Kalyan-Dombivli,Fully furnished,2790025
2987945,8,2.0,84996,Kalyan-Dombivli,Semi-furnished,3070332
3673992,8,2.0,59097,Kalyan-Dombivli,Unfurnished,3313776
2968211,9,2.0,92923,Kalyan-Dombivli,Fully furnished,3242107
3583046,9,2.0,89333,Kalyan-Dombivli,Semi-furnished,3562435
3524962,9,2.0,55082,Kalyan-Dombivli,Unfurnished,3160462
4055111,0,2.5,58575,Kalyan-Dombivli,Fully furnished,4020539
4084532,0,2.5,10964,Kalyan-Dombivli,Semi-furnished,3608410
4298471,0,2.5,86765,Kalyan-Dombivli,Unfurnished,4084367
4385543,1,2.5,20160,Kalyan-Dombivli,Fully furnished,4044394
3416392,1,2.5,43862,Kalyan-Dombivli,Semi-furnished,3261286
4345135,1,2.5,10019,Kalyan-Dombivli,Unfurnished,3651222
3888645,2,2.5,35715,Kalyan-Dombivli,Fully furnished,3730206
3911153,2,2.5,96010,Kalyan-Dombivli,Semi-furnished,3959982
4377312,2,2.5,57070,Kalyan-Dombivli,Unfurnished,3949270
4047007,3,2.5,82536,Kalyan-Dombivli,Fully furnished,4127822
3631843,3,2.5,51891,Kalyan-Dombivli,Semi-furnished,3461820
4260445,3,2.5,73845,Kalyan-Dombivli,Unfurnished,3946426
4114552,4,2.5,35445,Kalyan-Dombivli,Fully furnished,3889312
3923516,4,2.5,37991,Kalyan-Dombivli,Semi-furnished,3601759
3994245,4,2.5,29052,Kalyan-Dombivli,Unfurnished,3454708
4345285,5,2.5,73038,Kalyan-Dombivli,Fully furnished,4289456
3900043,5,2.5,82980,Kalyan-Dombivli,Semi-furnished,3842914
4065439,5,2.5,9098,Kalyan-Dombivli,Unfurnished,3381939
3817797,6,2.5,93620,Kalyan-Dombivli,Fully furnished,3980958
4380066,6,2.5,9047,Kalyan-Dombivli,Semi-furnished,3773335
3992384,6,2.5,16892,Kalyan-Dombivli,Unfurnished,3360259
4076773,7,2.5,46590,Kalyan-Dombivli,Fully furnished,3895958
3506826,7,2.5,68777,Kalyan-Dombivli,Semi-furnished,3423123
4278073,7,2.5,2360,Kalyan-Dombivli,Unfurnished,3491618
3794955,8,2.5,79870,Kalyan-Dombivli,Fully furnished,3860184
4010473,8,2.5,72915,Kalyan-Dombivli,Semi-furnished,3840868
3824320,8,2.5,55144,Kalyan-Dombivli,Unfurnished,3435320
3927301,9,2.5,30289,Kalyan-Dombivli,Fully furnished,3658575
4186325,9,2.5,90964,Kalyan-Dombivli,Semi-furnished,4079844
3840806,9,2.5,23869,Kalyan-Dombivli,Unfurnished,3250859
4959369,0,3.0,89873,Kalyan-Dombivli,Fully furnished,4956733
4331567,0,3.0,37404,Kalyan-Dombivli,Semi-furnished,3989678
4203091,0,3.0,77316,Kalyan-Dombivli,Unfurnished,3976369
4917271,1,3.0,9670,Kalyan-Dombivli,Fully furnished,4431837
4205608,1,3.0,31129,Kalyan-Dombivli,Semi-furnished,3841260
4223836,1,3.0,27219,Kalyan-Dombivli,Unfurnished,3682383
4311256,2,3.0,9707,Kalyan-Dombivli,Fully furnished,3937247
4187380,2,3.0,61957,Kalyan-Dombivli,Semi-furnished,4001646
4726793,2,3.0,65815,Kalyan-Dombivli,Unfurnished,4306324
4012482,3,3.0,66171,Kalyan-Dombivli,Fully furnished,4027012
4786663,3,3.0,24185,Kalyan-Dombivli,Semi-furnished,4244440
4597954,3,3.0,74419,Kalyan-Dombivli,Unfurnished,4244877
4697836,4,3.0,100000,Kalyan-Dombivli,Fully furnished,4768269
4432212,4,3.0,14119,Kalyan-Dombivli,Semi-furnished,3890484
4645933,4,3.0,17593,Kalyan-Dombivli,Unfurnished,3932304
4789729,5,3.0,89684,Kalyan-Dombivli,Fully furnished,4769887
4230176,5,3.0,281,Kalyan-Dombivli,Semi-furnished,3635827
4874893,5,3.0,82277,Kalyan-Dombivli,Unfurnished,4493576
4632625,6,3.0,45823,Kalyan-Dombivli,Fully furnished,4371038
4941276,6,3.0,94659,Kalyan-Dombivli,Semi-furnished,4760975
4139044,6,3.0,13514,Kalyan-Dombivli,Unfurnished,3482319
4471167,7,3.0,98029,Kalyan-Dombivli,Fully furnished,4545108
4848181,7,3.0,62006,Kalyan-Dombivli,Semi-furnished,4480581
4127966,7,3.0,28490,Kalyan-Dombivli,Unfurnished,3553313
4276291,8,3.0,19257,Kalyan-Dombivli,Fully furnished,3906575
4604373,8,3.0,69856,Kalyan-Dombivli,Semi-furnished,4322634
4338926,8,3.0,89972,Kalyan-Dombivli,Unfurnished,4080973
4487547,9,3.0,93758,Kalyan-Dombivli,Fully furnished,4512586
4444906,9,3.0,55619,Kalyan-Dombivli,Semi-furnished,4099639
4301672,9,3.0,91616,Kalyan-Dombivli,Unfurnished,4051034
5103045,0,3.5,33636,Kalyan-Dombivli,Fully furnished,4759252
4684000,0,3.5,57642,Kalyan-Dombivli,Semi-furnished,4418052
4778478,0,3.5,73713,Kalyan-Dombivli,Unfurnished,4440060
4835596,1,3.5,39670,Kalyan-Dombivli,Fully furnished,4571497
4952913,1,3.5,9448,Kalyan-Dombivli,Semi-furnished,4334018
4742219,1,3.5,79487,Kalyan-Dombivli,Unfurnished,4435697
5388072,2,3.5,60310,Kalyan-Dombivli,Fully furnished,5127318
5398796,2,3.5,76468,Kalyan-Dombivli,Semi-furnished,5082845
5269355,2,3.5,6353,Kalyan-Dombivli,Unfurnished,4408602
4900464,3,3.5,72479,Kalyan-Dombivli,Fully furnished,4800245
4935462,3,3.5,6751,Kalyan-Dombivli,Semi-furnished,4283876
5161888,3,3.5,14094,Kalyan-Dombivli,Unfurnished,4359074
4967629,4,3.5,3093,Kalyan-Dombivli,Fully furnished,4427661
5205545,4,3.5,92619,Kalyan-Dombivli,Semi-furnished,5005150
5123344,4,3.5,37793,Kalyan-Dombivli,Unfurnished,4460433
5341273,5,3.5,75887,Kalyan-Dombivli,Fully furnished,5153340
5217102,5,3.5,14790,Kalyan-Dombivli,Semi-furnished,4537422
4604213,5,3.5,46345,Kalyan-Dombivli,Unfurnished,4086440
5110538,6,3.5,65521,Kalyan-Dombivli,Fully furnished,4896556
5270658,6,3.5,67178,Kalyan-Dombivli,Semi-furnished,4884594
4671786,6,3.5,64935,Kalyan-Dombivli,Unfurnished,4242039
5154627,7,3.5,94644,Kalyan-Dombivli,Fully furnished,5096566
5284309,7,3.5,69913,Kalyan-Dombivli,Semi-furnished,4901925
4682005,7,3.5,48445,Kalyan-Dombivli,Unfurnished,4141274
5214439,8,3.5,57752,Kalyan-Dombivli,Fully furnished,4913063
5103269,8,3.5,1074,Kalyan-Dombivli,Semi-furnished,4334059
